,solar,grid,savings
6763,24.701653,304.89795,280.1963
6764,15.807458,194.05354,178.24608
6765,19.329163,237.943,218.61383
6766,26.84049,331.55334,304.71286
6767,29.022865,358.75134,329.7285
6768,26.38909,325.92773,299.53864
6769,15.650654,192.09937,176.44872
6770,15.523652,190.5166,174.99295
6771,29.185225,360.77472,331.5895
6772,26.227545,323.9145,297.68695
6773,13.832934,169.44592,155.61299
6774,10.92938,133.26022,122.33084
6775,9.912393,120.58595,110.67356
6776,18.764656,230.9078,212.14316
6777,13.59239,166.44814,152.85574
6778,23.46838,289.52823,266.05984
6779,13.568864,166.15494,152.58607
6780,22.666185,279.53082,256.86462
6781,10.866928,132.4819,121.614975
6782,29.440636,363.95782,334.51718
6783,26.232529,323.9766,297.74408
6784,19.637161,241.78143,222.14427
6785,26.283829,324.6159,298.3321
6786,22.271236,274.60876,252.33752
6787,27.962572,345.53735,317.57477
6788,22.724302,280.25513,257.53082
6789,12.738428,155.80559,143.06715
6790,32.406364,400.91837,368.512
6791,16.438482,201.91772,185.47925
6792,27.991013,345.8918,317.90082
6793,25.844233,319.13742,293.29318
6794,16.805986,206.49777,189.69179
6795,20.815275,256.46378,235.6485
6796,12.830584,156.95407,144.12349
6797,28.24021,348.99744,320.75723
6798,25.331026,312.74158,287.41055
6799,15.440196,189.47652,174.03632
6800,15.307976,187.82872,172.52075
6801,11.024909,134.45074,123.425835
6802,25.086586,309.69522,284.60864
6803,23.402811,288.71106,265.30826
6804,13.074315,159.9916,146.91728
6805,25.885109,319.64685,293.76175
6806,11.319536,138.12256,126.803024
6807,21.203709,261.30463,240.10092
6808,13.6750555,167.47836,153.80331
6809,30.226381,373.7502,343.52383
6810,25.809868,318.70917,292.8993
6811,25.867285,319.42474,293.55746
6812,26.127192,322.66382,296.53662
6813,16.98273,208.70045,191.71773
6814,12.480468,152.59074,140.11028
6815,31.51205,389.77295,358.2609
6816,29.942608,370.21368,340.2711
6817,30.894014,382.07065,351.17664
6818,20.388208,251.1414,230.75319
6819,27.08489,334.5992,307.5143
6820,25.438807,314.0848,288.646
6821,25.302467,312.38565,287.0832
6822,27.410141,338.65265,311.2425
6823,26.989227,333.407,306.4178
6824,22.971876,283.3405,260.36865
6825,23.66158,291.936,268.2744
6826,22.487045,277.29828,254.81123
6827,18.972145,233.49364,214.52148
6828,11.852114,144.75983,132.90771
6829,27.512575,339.92923,312.41666
6830,32.62255,403.6126,370.99005
6831,25.860071,319.3348,293.47473
6832,23.567461,290.76303,267.19556
6833,16.18303,198.73413,182.5511
6834,26.12668,322.65747,296.5308
6835,19.8015,243.82954,224.02805
6836,23.483833,289.72083,266.237
6837,30.411482,376.05704,345.64557
6838,28.042103,346.52853,318.48642
6839,24.808376,306.22803,281.41965
6840,32.35501,400.27838,367.92337
6841,23.309101,287.5432,264.2341
6842,14.079477,172.5185,158.43901
6843,13.058101,159.78952,146.73141
6844,20.168552,248.40395,228.2354
6845,20.429462,251.65555,231.22609
6846,13.459228,164.78859,151.32936
6847,29.138807,360.19626,331.05746
6848,15.879793,194.95503,179.07524
6849,25.385296,313.4179,288.03262
6850,10.061016,122.43817,112.37715
6851,24.11949,297.64273,273.52325
6852,15.231875,186.88031,171.64844
6853,21.196281,261.21207,240.01578
6854,14.445513,177.08022,162.6347
6855,12.413306,151.75374,139.34044
6856,23.311752,287.57623,264.26447
6857,28.97153,358.11157,329.14005
6858,13.754384,168.467,154.71262
6859,26.021536,321.34708,295.32553
6860,10.704819,130.46161,119.75679
6861,14.503587,177.80397,163.30038
6862,32.56647,402.9137,370.34723
6863,31.56428,390.42386,358.8596
6864,18.851107,231.98518,213.13408
6865,18.152014,223.2727,205.1207
6866,27.657505,341.73544,314.07794
6867,13.570813,166.17923,152.60841
6868,27.861683,344.28,316.4183
6869,26.63763,329.0252,302.38757
6870,28.957775,357.94016,328.9824
6871,14.773002,181.16158,166.38858
6872,30.964651,382.95096,351.9863
6873,19.256031,237.03159,217.77556
6874,16.6724,204.83293,188.16054
6875,19.677294,242.2816,222.60431
6876,11.246812,137.21622,125.969406
6877,21.084158,259.81473,238.73058
6878,11.349354,138.49417,127.14482
6879,11.397847,139.09851,127.70066
6880,30.825733,381.2197,350.39395
6881,20.532665,252.94171,232.40904
6882,19.749811,118.53851,98.788704
6883,9.5682955,116.29762,106.729324
6884,18.117579,222.84357,204.72598
6885,27.333025,337.6916,310.35855
6886,24.12363,297.69434,273.5707
6887,14.276586,174.97496,160.69838
6888,39.647293,240.89415,201.24686
6889,47.92726,291.81015,243.88289
6890,51.403286,313.18527,261.78198
6891,36.629124,222.33449,185.70537
6892,23.512764,277.11514,253.60239
6893,27.232979,164.55476,137.32178
6894,86.85204,248.7187,161.86667
6895,26.89743,162.49138,135.59395
6896,48.825966,297.33658,248.51062
6897,39.25775,238.49873,199.24098
6898,17.54663,211.13345,193.58682
6899,26.340733,310.78354,284.4428
6900,51.574024,314.2352,262.66116
6901,22.6556,266.9102,244.2546
6902,42.415253,257.91516,215.49991
6903,31.65404,374.0411,342.38705
6904,20.417719,240.2671,219.84938
6905,31.288307,369.6869,338.3986
6906,17.996235,211.43811,193.44188
6907,10.483069,121.99013,111.50706
6908,18.720018,220.05511,201.3351
6909,24.62898,297.51776,272.8888
6910,27.845589,336.75116,308.90558
6911,27.772505,335.8597,308.08722
6912,57.397606,350.04617,292.64856
6913,32.06924,388.26758,356.19833
6914,13.341461,159.84245,146.50099
6915,34.771473,210.91124,176.13977
6916,54.09139,329.71524,275.62384
6917,36.38397,220.82698,184.44301
6918,27.05973,163.48941,136.42969
6919,19.517105,117.10753,97.59042
6920,19.856384,233.58412,213.72774
6921,28.573818,337.36954,308.79572
6922,16.953814,199.02757,182.07376
6923,20.392105,239.96216,219.57005
6924,22.01244,265.6035,243.59105
6925,20.94569,252.5922,231.6465
6926,30.56999,369.98102,339.41104
6927,15.621837,187.6565,172.03465
6928,28.93849,350.0814,321.1429
6929,31.848211,385.57166,353.72345
6930,32.55069,197.25497,164.70428
6931,24.575005,148.21008,123.63508
6932,9.640516,114.70156,105.06104
6933,27.851702,336.8257,308.974
6934,30.116093,364.4448,334.3287
6935,30.298195,366.6659,336.3677
6936,29.331015,354.86908,325.53806
6937,27.68174,334.75266,307.07092
6938,29.657953,358.85678,329.19882
6939,13.791866,165.3361,151.54424
6940,29.685555,350.60532,320.91977
6941,25.602793,301.99802,276.39523
6942,15.467048,181.32687,165.85983
6943,31.63046,373.76038,342.1299
6944,26.873865,317.13077,290.2569
6945,34.22684,404.67163,370.4448
6946,32.91341,389.03458,356.12115
6947,16.977892,199.31425,182.33636
6948,32.786327,387.52155,354.73523
6949,29.93745,353.60428,323.66684
6950,22.596785,266.20996,243.61317
6951,12.615772,147.38103,134.76526
6952,21.364128,251.53458,230.17044
6953,28.038063,330.99112,302.95306
6954,25.192461,297.1128,271.92032
6955,25.547838,301.34372,275.79587
6956,26.088568,307.78137,281.6928
6957,30.899841,365.062,334.16217
6958,10.901413,126.97071,116.0693
6959,28.404848,335.35788,306.95303
6960,20.130053,242.64378,222.51373
6961,16.960333,199.1052,182.14487
6962,21.577219,260.29504,238.71782
6963,28.236374,333.3521,305.11572
6964,13.809927,161.59802,147.7881
6965,23.881542,281.50565,257.6241
6966,15.734503,184.51106,168.77657
6967,20.163849,237.24464,217.0808
6968,23.647179,278.71545,255.06827
6969,21.534279,253.5603,232.02603
6970,22.879005,269.56995,246.69095
6971,12.029726,143.84306,131.81334
6972,29.022844,175.56119,146.53835
6973,20.679642,243.38542,222.70578
6974,23.855675,294.27393,270.41824
6975,17.54739,206.09439,188.547
6976,27.355963,322.87036,295.5144
6977,32.21673,380.7402,348.52347
6978,12.686949,148.22841,135.54146
6979,26.890911,317.33368,290.44278
6980,37.952972,230.47525,192.52228
6981,54.44418,331.88464,277.44046
6982,37.627872,228.4761,190.84824
6983,20.61305,123.84683,103.23378
6984,54.24792,330.6778,276.42987
6985,60.983284,372.09558,311.1123
6986,61.100243,372.81482,311.71457
6987,31.637783,191.64124,160.00345
6988,45.483395,276.78207,231.29868
6989,28.6983,338.85156,310.15326
6990,26.995438,326.38174,299.3863
6991,60.025757,366.20746,306.1817
6992,56.47805,344.39154,287.91348
6993,60.765663,370.75735,309.9917
6994,32.727608,198.34291,165.6153
6995,58.433426,356.41574,297.9823
6996,53.3892,325.39725,272.00806
6997,33.56187,203.47304,169.91116
6998,50.669804,308.67487,258.00507
6999,33.527176,203.25969,169.73251
7000,41.460518,252.04419,210.58368
7001,13.896981,166.61821,152.72122
7002,50.762604,309.24554,258.48294
7003,30.241686,183.05621,152.81453
7004,63.363068,386.7296,323.36655
7005,57.07984,348.09213,291.0123
7006,34.30169,208.02242,173.72073
7007,38.938457,236.53528,197.59682
7008,55.960247,341.20743,285.2472
7009,31.047071,188.00877,156.9617
7010,24.216877,298.7742,274.5573
7011,64.737724,395.18277,330.44504
7012,11.246113,137.16977,125.92366
7013,22.926157,282.69296,259.7668
7014,21.866096,269.4855,247.61942
7015,9.717103,118.15214,108.435036
7016,21.670494,267.12198,245.45148
7017,32.026302,396.18182,364.15552
7018,9.7961645,119.13745,109.341286
7019,17.03918,209.40396,192.36478
7020,25.497038,314.8105,289.31345
7021,20.278648,249.77602,229.49738
7022,20.152344,248.20195,228.0496
7023,11.129018,135.74821,124.619194
7024,21.343918,263.052,241.70808
7025,25.164436,310.66544,285.501
7026,17.104519,210.21823,193.11371
7027,22.534576,277.89066,255.35608
7028,32.91153,407.21405,374.30252
7029,18.320599,225.3737,207.0531
7030,14.728577,180.60793,165.87935
7031,18.185373,223.68845,205.50307
7032,21.078815,259.74814,238.66933
7033,12.224815,149.40466,137.17984
7034,18.451195,227.00128,208.55008
7035,32.289303,399.45947,367.17017
7036,13.37005,163.6772,150.30714
7037,16.96441,208.47215,191.50774
7038,24.795748,306.07062,281.27487
7039,30.245659,373.99045,343.74478
7040,10.547886,128.50583,117.95795
7041,25.39274,313.51068,288.11795
7042,26.696386,329.75745,303.06107
7043,18.25649,224.57477,206.31828
7044,30.62407,378.70642,348.08234
7045,24.864588,306.92856,282.06396
7046,25.400497,313.60736,288.20685
7047,28.295708,349.6891,321.39337
7048,17.503126,215.18591,197.68279
7049,29.457483,364.1678,334.7103
7050,32.285847,197.84483,165.55899
7051,17.746637,218.22069,200.47404
7052,22.706686,138.27167,115.56498
7053,27.602304,341.0475,313.4452
7054,10.586798,128.99077,118.40397
7055,30.975723,383.08893,352.11322
7056,18.879503,232.33908,213.45958
7057,27.161713,335.5566,308.3949
7058,28.429653,351.3584,322.92874
7059,17.939602,220.6255,202.6859
7060,16.290472,200.07314,183.78267
7061,31.625776,391.19028,359.5645
7062,26.67445,329.48407,302.80963
7063,22.185518,273.5405,251.35498
7064,29.73419,367.61624,337.88205
7065,18.361961,225.88919,207.52722
7066,28.371315,350.63135,322.26004
7067,22.132797,272.88345,250.75066
7068,23.304234,287.48254,264.1783
7069,33.91638,205.65303,171.73665
7070,40.84721,251.08826,210.24104
7071,49.28215,303.54547,254.26332
7072,34.71511,210.56465,175.84955
7073,58.26159,359.3889,301.1273
7074,52.6469,320.83264,268.18573
7075,29.835958,180.56126,150.72531
7076,12.517632,153.0539,140.53625
7077,13.7856455,168.85658,155.07094
7078,9.883824,120.22991,110.346085
7079,9.949466,121.04797,111.09851
7080,20.650309,254.40785,233.75754
7081,19.515581,240.26624,220.75066
7082,18.219477,224.11348,205.894
7083,25.488594,314.70526,289.21667
7084,22.04982,271.84937,249.79955
7085,26.565098,328.12125,301.55615
7086,10.706257,130.47952,119.77327
7087,18.474817,227.29565,208.82083
7088,19.053131,234.50293,215.4498
7089,31.21036,386.0131,354.80273
7090,15.941242,195.72084,179.7796
7091,28.73192,355.1254,326.39346
7092,18.065334,220.97964,202.9143
7093,53.522083,329.91376,276.39166
7094,22.379427,136.23645,113.857025
7095,23.01544,283.88342,260.86798
7096,32.360176,400.34274,367.98257
7097,18.881094,232.35892,213.47783
7098,19.938072,245.53156,225.59348
7099,16.13487,198.13396,181.99908
7100,19.636843,241.77748,222.14064
7101,27.23448,336.46347,309.229
7102,19.816977,244.02242,224.20544
7103,10.55841,128.63698,118.07857
7104,14.942172,183.26987,168.3277
7105,16.732302,205.57947,188.84717
7106,15.284408,187.535,172.2506
7107,30.575754,378.10428,347.52853
7108,18.748081,230.70123,211.95316
7109,20.321568,250.3109,229.98933
7110,30.010002,371.05356,341.04355
7111,24.154242,298.0758,273.92157
7112,14.725338,180.56757,165.84222
7113,21.415712,263.94675,242.53104
7114,31.763206,392.90298,361.13977
7115,13.152098,160.96097,147.80887
7116,18.786179,231.17601,212.38983
7117,13.658998,167.27823,153.61923
7118,10.943135,133.43164,122.4885
7119,31.105495,384.70624,353.60074
7120,28.555315,352.92447,324.36914
7121,30.962036,382.91837,351.95633
7122,23.448538,289.28094,265.8324
7123,12.404894,151.6489,139.244
7124,9.767324,118.77803,109.010704
7125,16.016048,196.65312,180.63707
7126,15.578705,191.2027,175.624
7127,29.921463,369.95016,340.0287
7128,29.51497,364.88422,335.36923
7129,18.6499,229.47765,210.82774
7130,10.614972,129.34189,118.72691
7131,29.026796,358.80032,329.77353
7132,21.224224,261.5603,240.33607
7133,31.011986,383.54086,352.52887
7134,12.091271,147.74036,135.64908
7135,26.63321,328.9701,302.33688
7136,10.446228,127.23891,116.79268
7137,12.431025,151.97455,139.54352
7138,29.72475,367.49863,337.77386
7139,17.297287,212.62064,195.32335
7140,26.427483,326.40622,299.97873
7141,25.238445,311.58777,286.34933
7142,10.247357,124.760475,114.513115
7143,15.143499,185.77892,170.63542
7144,20.27035,249.6726,229.40225
7145,18.745384,230.66763,211.92224
7146,31.886566,394.44037,362.5538
7147,14.590612,178.88853,164.29793
7148,31.963963,395.4049,363.44095
7149,25.130045,310.23685,285.1068
7150,23.77375,293.33392,269.56018
7151,24.475513,302.07968,277.60416
7152,11.127773,135.7327,124.60492
7153,13.040476,159.56987,146.52939
7154,13.860803,169.79324,155.93243
7155,30.200125,373.423,343.22287
7156,18.88498,232.40733,213.52235
7157,22.316652,275.17477,252.85812
7158,22.90818,282.54672,259.63855
7159,21.302795,262.53952,241.23672
7160,10.93681,133.35281,122.416
7161,29.330147,362.58084,333.2507
7162,27.484768,339.5827,312.09793
7163,13.085141,160.12651,147.04137
7164,18.580084,228.60754,210.02747
7165,20.22484,249.10542,228.88058
7166,31.017942,383.61508,352.59714
7167,13.38973,163.92247,150.53275
7168,11.211853,136.78055,125.568695
7169,30.274874,374.35455,344.07968
7170,27.031965,333.9396,306.90765
7171,16.440102,201.9379,185.4978
7172,22.848698,281.8054,258.9567
7173,26.429298,326.42883,299.99954
7174,15.702197,192.74171,177.03952
7175,11.911376,145.4984,133.58702
7176,22.224586,274.02737,251.8028
7177,24.161125,298.1616,274.00046
7178,32.404278,400.89236,368.4881
7179,14.140823,173.28302,159.1422
7180,10.832477,132.05255,121.22008
7181,22.8124,281.35306,258.54065
7182,10.493129,127.8234,117.33028
7183,29.810879,368.572,338.7611
7184,25.190313,310.9879,285.7976
7185,30.788992,380.76178,349.97278
7186,17.847689,219.48004,201.63235
7187,20.702272,255.05545,234.35318
7188,13.563964,166.09387,152.5299
7189,22.898218,282.42255,259.52432
7190,32.271946,399.2432,366.97125
7191,21.721764,267.76093,246.03915
7192,31.768501,392.969,361.2005
7193,12.950977,158.45448,145.50351
7194,18.866024,232.17111,213.30508
7195,22.945845,283.0161,260.07028
7196,11.53843,140.85054,129.3121
7197,28.788763,355.8338,327.04504
7198,12.847656,157.16684,144.31918
7199,18.21289,224.03139,205.8185
7200,29.770372,368.0672,338.2968
7201,13.34663,163.38533,150.0387
7202,20.319036,250.27934,229.96031
7203,27.299517,337.274,309.97446
7204,9.675458,117.63314,107.95768
7205,25.415817,313.79828,288.38245
7206,13.57111,166.18292,152.61182
7207,31.85331,394.0259,362.1726
7208,18.52318,227.89839,209.37521
7209,25.370535,313.23395,287.8634
7210,16.696903,205.1383,188.4414
7211,26.28107,324.58154,298.30048
7212,26.24235,324.099,297.85666
7213,28.260979,349.25626,320.99527
7214,28.199158,348.4858,320.28665
7215,32.57272,402.9916,370.41888
7216,22.593193,278.62115,256.02795
7217,29.914576,369.86432,339.94974
7218,13.396111,164.00198,150.60587
7219,23.520666,290.17984,266.65918
7220,17.017174,209.12968,192.11252
7221,25.368853,313.21298,287.84412
7222,29.926252,370.00983,340.0836
7223,16.465933,202.25983,185.7939
7224,14.914787,182.92859,168.0138
7225,17.005196,208.98041,191.97522
7226,17.573654,216.06487,198.49121
7227,15.312784,187.88864,172.57585
7228,16.042507,196.98286,180.94035
7229,20.913979,257.69385,236.77988
7230,24.967957,308.2168,283.24884
7231,31.295927,387.07947,355.78354
7232,14.147177,173.3622,159.21503
7233,22.035658,271.67285,249.63719
7234,26.495632,327.25555,300.75992
7235,17.449741,214.52058,197.07085
7236,24.844658,306.68018,281.8355
7237,16.770681,206.05777,189.2871
7238,13.745982,168.36227,154.61629
7239,19.40487,238.88647,219.4816
7240,21.686531,267.32184,245.63531
7241,13.390806,163.93588,150.54507
7242,14.607119,179.09424,164.48712
7243,29.21081,361.0936,331.88278
7244,11.972285,146.25748,134.28519
7245,29.999372,370.9211,340.92175
7246,18.555334,228.29912,209.74379
7247,24.312292,300.04553,275.73325
7248,20.164154,248.3491,228.18495
7249,10.790817,131.53337,120.74255
7250,31.563457,390.4136,358.85016
7251,18.668884,229.71425,211.04536
7252,10.889736,132.76614,121.8764
7253,28.887287,357.06168,328.17438
7254,12.990083,158.94185,145.95177
7255,30.655577,379.0991,348.4435
7256,30.102602,372.2076,342.105
7257,10.029632,122.04705,112.01742
7258,30.56259,377.94025,347.37766
7259,23.140362,285.4403,262.29996
7260,27.884476,344.5641,316.67963
7261,23.766651,293.24545,269.4788
7262,19.1549,235.77122,216.61633
7263,26.990602,333.42413,306.43353
7264,23.05761,284.40897,261.35135
7265,27.85579,344.20657,316.35077
7266,16.243778,199.49121,183.24744
7267,11.594656,141.55125,129.9566
7268,20.390024,251.16405,230.77402
7269,27.878237,344.48633,316.6081
7270,27.795992,343.46136,315.66537
7271,31.466063,389.19983,357.73376
7272,19.356472,238.28334,218.92686
7273,23.96318,295.6947,271.7315
7274,11.708723,142.97282,131.2641
7275,18.400179,226.36546,207.96529
7276,31.417913,388.59976,357.18185
7277,28.34954,350.36,322.01044
7278,16.220602,199.20238,182.98178
7279,27.735432,342.70663,314.9712
7280,12.779169,156.31331,143.53413
7281,26.936502,332.7499,305.81342
7282,27.312,337.42957,310.11755
7283,21.300972,262.51678,241.21582
7284,30.609745,378.52792,347.91818
7285,17.262442,212.18637,194.92393
7286,15.915281,195.39731,179.48203
7287,31.570192,390.49753,358.92734
7288,15.954002,195.87985,179.92584
7289,26.78269,330.833,304.05032
7290,30.843412,381.44,350.5966
7291,27.793365,343.42862,315.63525
7292,11.921398,145.62329,133.70189
7293,23.87059,294.5408,270.67023
7294,30.093351,372.09232,341.99896
7295,28.940907,357.72992,328.789
7296,31.47014,389.25064,357.7805
7297,21.038656,259.24765,238.209
7298,32.37644,400.5454,368.16898
7299,29.179745,360.70645,331.5267
7300,12.390956,151.47519,139.08423
7301,23.233189,286.59714,263.36395
7302,25.600657,316.10184,290.5012
7303,14.884187,182.54723,167.66304
7304,29.67765,366.91162,337.23398
7305,11.75163,143.50755,131.75592
7306,25.11038,309.99176,284.88138
7307,30.608624,378.51395,347.90533
7308,20.576763,253.49129,232.91452
7309,13.630525,166.92339,153.29286
7310,10.231386,124.56142,114.33003
7311,29.9139,369.8559,339.942
7312,20.512243,252.6872,232.17496
7313,15.79268,193.86937,178.07669
7314,16.079103,197.43896,181.35986
7315,15.864879,194.76917,178.90428
7316,19.255814,237.02887,217.77306
7317,16.00407,196.50383,180.49976
7318,24.874973,307.05798,282.183
7319,15.766485,193.54292,177.77644
7320,20.507198,252.62433,232.11713
7321,9.698355,117.918495,108.22014
7322,17.816635,219.09303,201.2764
7323,29.786388,368.26678,338.4804
7324,9.651292,117.33196,107.68067
7325,17.212769,211.56732,194.35455
7326,15.025188,184.30446,169.27927
7327,26.74765,330.39633,303.64868
7328,17.597178,216.35803,198.76085
7329,29.485903,364.52197,335.03607
7330,21.174458,260.9401,239.76564
7331,31.754301,392.79202,361.03772
7332,27.765327,343.0792,315.31387
7333,32.657978,404.05414,371.39615
7334,13.996878,171.48907,157.4922
7335,12.639625,154.57423,141.93462
7336,13.210837,161.69301,148.48218
7337,22.85148,281.8401,258.98862
7338,31.197374,385.85126,354.65387
7339,11.184789,136.44327,125.25848
7340,18.158344,223.35161,205.19327
7341,21.142426,260.5409,239.39847
7342,23.762943,293.19925,269.4363
7343,27.778687,343.24567,315.46698
7344,29.117977,359.93668,330.8187
7345,11.913125,145.5202,133.60707
7346,24.007277,296.24426,272.237
7347,10.702177,130.42868,119.7265
7348,18.638292,229.33298,210.69469
7349,15.689558,192.5842,176.89464
7350,10.608962,129.267,118.658035
7351,28.939344,357.71045,328.77112
7352,20.137638,248.01866,227.88103
7353,28.021162,346.26755,318.2464
7354,15.535593,190.6654,175.1298
7355,19.138044,235.56117,216.42313
7356,29.428135,363.80203,334.3739
7357,26.99444,333.47195,306.4775
7358,22.283915,274.76675,252.48283
7359,23.45257,289.3312,265.87863
7360,15.721871,192.98692,177.26505
7361,31.561468,390.38882,358.82736
7362,20.538038,253.00867,232.47063
7363,22.005571,271.29788,249.29231
7364,26.558998,328.04523,301.48624
7365,11.762525,143.64333,131.8808
7366,24.55162,303.02817,278.47656
7367,24.64428,304.18295,279.53867
7368,11.237375,137.09862,125.861244
7369,10.787001,131.48581,120.69881
7370,24.827782,306.46985,281.64206
7371,17.504723,215.2058,197.70108
7372,16.482235,202.463,185.98076
7373,23.550917,290.55685,267.00595
7374,31.360735,387.88718,356.52643
7375,32.545887,402.65717,370.11127
7376,26.83639,331.50226,304.66586
7377,21.400784,263.76068,242.3599
7378,16.253792,199.616,183.36221
7379,11.301087,137.89264,126.59155
7380,27.665503,341.8351,314.16962
7381,20.34085,250.55122,230.21037
7382,27.989164,345.86877,317.8796
7383,18.47412,227.28696,208.81284
7384,27.591736,340.9158,313.32407
7385,27.403904,338.57492,311.17102
7386,22.797335,281.16528,258.36795
7387,26.762136,330.57687,303.81473
7388,20.971031,258.40488,237.43384
7389,10.910723,133.0277,122.116974
7390,20.21156,248.93991,228.72835
7391,20.169395,248.41443,228.24503
7392,12.106783,147.93367,135.82689
7393,14.734345,180.67982,165.94548
7394,11.093837,135.30977,124.215935
7395,19.997784,246.27573,226.27794
7396,22.554394,278.13763,255.58324
7397,11.804202,144.16273,132.35854
7398,25.783722,318.3833,292.59958
7399,23.574621,290.85226,267.27765
7400,28.221895,348.7692,320.5473
7401,14.922387,183.0233,168.1009
7402,26.213676,323.74164,297.52795
7403,18.287655,224.96313,206.67548
7404,32.39871,400.82297,368.42426
7405,20.760588,255.78221,235.02162
7406,23.165316,285.75128,262.58597
7407,20.122175,247.82596,227.70378
7408,16.073107,197.36423,181.29112
7409,21.822504,269.0164,247.19388
7410,11.093922,135.31082,124.2169
7411,15.941449,195.72342,179.78197
7412,17.159092,210.89838,193.73929
7413,27.420618,338.78323,311.3626
7414,29.965849,370.5033,340.53745
7415,31.74996,392.7379,360.98795
7416,19.793507,243.7299,223.9364
7417,16.580418,203.6866,187.10619
7418,21.983404,271.02164,249.03824
7419,30.689667,379.52393,348.83426
7420,13.670285,167.41891,153.74863
7421,22.888731,282.30432,259.4156
7422,26.279837,324.5662,298.28635
7423,17.08787,210.01074,192.92287
7424,26.664598,329.36127,302.69666
7425,25.75855,318.0696,292.31107
7426,21.971977,270.8792,248.90723
7427,14.867668,182.2912,167.42352
7428,20.958382,258.1762,237.21783
7429,25.500225,314.7636,289.2634
7430,27.536982,340.1398,312.6028
7431,21.624968,266.48126,244.8563
7432,9.628151,117.011375,107.383224
7433,26.83668,331.41467,304.578
7434,17.14448,210.71626,193.57178
7435,28.985262,358.18414,329.19888
7436,22.016712,271.3621,249.34538
7437,29.924595,369.88742,339.96283
7438,11.135287,135.82634,124.691055
7439,24.398525,301.03738,276.63885
7440,13.134242,160.69423,147.55998
7441,25.501976,314.78543,289.28345
7442,32.836514,406.1674,373.33087
7443,17.404526,213.89822,196.4937
7444,12.330967,150.68611,138.35515
7445,21.466427,264.50598,243.03955
7446,14.673887,179.87686,165.20297
7447,29.287355,362.04755,332.7602
7448,23.476915,289.55493,266.078
7449,18.897856,232.50381,213.60596
7450,20.732464,255.36145,234.62898
7451,11.36127,138.60452,127.243256
7452,26.608438,328.57098,301.96255
7453,10.5638075,128.66884,118.105034
7454,22.474844,277.06998,254.59514
7455,18.765694,230.85721,212.09152
7456,11.915578,145.51073,133.59515
7457,20.644442,254.26477,233.62033
7458,19.017076,233.98923,214.97215
7459,31.537487,389.98264,358.44516
7460,10.674682,130.05025,119.375565
7461,16.33306,200.5487,184.21565
7462,15.511805,190.31657,174.80476
7463,25.439861,314.01154,288.5717
7464,32.913624,407.1281,374.21448
7465,14.645983,179.52919,164.88321
7466,13.572778,166.15799,152.5852
7467,32.1859,398.0613,365.8754
7468,29.880869,369.34262,339.46176
7469,32.10132,397.0075,364.9062
7470,24.309265,299.9253,275.61603
7471,18.532824,227.95584,209.42302
7472,10.097489,122.858925,112.76144
7473,25.948702,320.35126,294.40256
7474,23.947803,295.42178,271.47397
7475,25.673307,316.92007,291.24677
7476,24.193151,298.4786,274.28546
7477,31.686136,391.83466,360.14853
7478,23.234493,286.53455,263.30005
7479,23.505266,289.90817,266.4029
7480,14.333655,175.6862,161.35255
7481,10.937239,133.32147,122.38423
7482,17.6445,216.88812,199.24362
7483,18.422804,226.58508,208.16228
7484,16.115282,197.83539,181.72011
7485,9.458119,114.89293,105.43481
7486,16.025116,196.71199,180.68687
7487,10.841933,132.13405,121.292114
7488,24.675154,304.48392,279.80878
7489,31.484226,389.31906,357.83484
7490,22.648111,279.22876,256.58066
7491,20.212809,248.88701,228.6742
7492,17.850227,219.4513,201.60107
7493,25.650644,316.6377,290.98706
7494,26.5323,327.62238,301.0901
7495,11.941466,145.83327,133.8918
7496,9.523762,115.71077,106.18701
7497,27.357925,337.90894,310.55103
7498,27.000053,333.45016,306.4501
7499,15.405418,188.9911,173.5857
7500,31.476507,389.22287,357.74637
7501,25.571918,315.65683,290.0849
7502,24.790728,305.9239,281.13315
7503,24.612728,303.70618,279.09344
7504,29.447691,363.9456,334.4979
7505,11.861886,144.84177,132.97987
7506,14.237378,174.43834,160.20096
7507,19.769787,243.36734,223.59755
7508,27.05611,334.1486,307.09247
7509,20.570412,253.3424,232.772
7510,12.931065,158.16281,145.23175
7511,16.37252,201.04034,184.66782
7512,29.412066,363.50174,334.08966
7513,20.085018,247.29485,227.20982
7514,30.161705,372.84158,342.67987
7515,23.499722,289.83908,266.33936
7516,31.3721,387.92206,356.54996
7517,20.699518,254.95099,234.25146
7518,10.163967,123.68718,113.52321
7519,9.5128975,115.575424,106.06253
7520,26.059984,321.73773,295.67773
7521,15.134123,185.611,170.47687
7522,27.82687,343.7516,315.9247
7523,19.028383,234.1301,215.10172
7524,19.905476,245.0579,225.15244
7525,15.970139,196.02702,180.05688
7526,28.669285,354.2473,325.57803
7527,29.45844,364.07953,334.6211
7528,31.554062,390.18915,358.63507
7529,29.944332,370.13333,340.189
7530,19.729364,242.86371,223.13434
7531,27.597698,340.8963,313.2986
7532,29.999626,370.82224,340.8226
7533,15.819028,194.14432,178.32529
7534,26.60098,328.47806,301.87708
7535,20.285578,249.79364,229.50806
7536,25.787,318.33658,292.5496
7537,28.695425,354.57303,325.8776
7538,28.42484,351.20178,322.77695
7539,15.359274,188.41618,173.05692
7540,21.342085,262.9568,241.6147
7541,32.20546,398.30502,366.09955
